name,score,generations,seed,rotamers,atoms,evaluations,population,rate,iterations
2ya6_ligand,-0.287071,415,3,6,36,145250,100,10,25
2ya6_ligand,17.352726,250,4,6,36,87500,100,10,25
2ya6_ligand,27.697952,449,5,6,36,157150,100,10,25
2ya6_ligand,-7.552095,337,6,6,36,117950,100,10,25
2ya6_ligand,3.667094,500,7,6,36,175000,100,10,25
2ya6_ligand,-9.226358,275,8,6,36,96250,100,10,25
2ya6_ligand,-10.546398,500,9,6,36,175000,100,10,25
2ya6_ligand,-7.585441,254,0,6,36,152400,100,10,50
2ya6_ligand,-10.477560,216,10,6,36,129600,100,10,50
2ya6_ligand,-5.467062,218,11,6,36,130800,100,10,50
2ya6_ligand,-9.550152,129,12,6,36,77400,100,10,50
2ya6_ligand,13.671378,308,13,6,36,184800,100,10,50
2ya6_ligand,33.715721,280,14,6,36,168000,100,10,50
2ya6_ligand,-0.891498,138,1,6,36,82800,100,10,50
2ya6_ligand,-9.176723,381,2,6,36,228600,100,10,50
2ya6_ligand,-13.271886,500,3,6,36,300000,100,10,50
2ya6_ligand,0.186641,221,4,6,36,132600,100,10,50
2ya6_ligand,-4.923309,278,5,6,36,166800,100,10,50
2ya6_ligand,-1.876060,244,6,6,36,146400,100,10,50
2ya6_ligand,5.120370,500,7,6,36,300000,100,10,50
2ya6_ligand,-9.694156,381,8,6,36,228600,100,10,50
2ya6_ligand,-6.704374,149,9,6,36,89400,100,10,50
2ya6_ligand,-3.261318,254,0,6,36,660400,100,25,100
2ya6_ligand,-10.459206,156,10,6,36,405600,100,25,100
2ya6_ligand,-6.043447,266,11,6,36,691600,100,25,100
2ya6_ligand,-11.878335,467,12,6,36,1214200,100,25,100
2ya6_ligand,-5.075362,301,13,6,36,782600,100,25,100
2ya6_ligand,228.748749,147,14,6,36,382200,100,25,100
2ya6_ligand,-9.071972,111,1,6,36,288600,100,25,100
2ya6_ligand,-8.324281,291,2,6,36,756600,100,25,100
2ya6_ligand,-8.168047,234,3,6,36,608400,100,25,100
2ya6_ligand,-4.848129,144,4,6,36,374400,100,25,100
2ya6_ligand,-6.708479,193,5,6,36,501800,100,25,100
2ya6_ligand,-5.534957,174,6,6,36,452400,100,25,100
2ya6_ligand,-4.792892,177,7,6,36,460200,100,25,100
2ya6_ligand,-8.826087,305,8,6,36,793000,100,25,100
2ya6_ligand,-8.266013,219,9,6,36,569400,100,25,100
2ya6_ligand,2.301767,433,0,6,36,151550,100,25,10
2ya6_ligand,-10.184638,307,10,6,36,107450,100,25,10
2ya6_ligand,-3.082971,237,11,6,36,82950,100,25,10
2ya6_ligand,-12.491812,229,12,6,36,80150,100,25,10
2ya6_ligand,16.538410,500,13,6,36,175000,100,25,10
2ya6_ligand,227.992584,500,14,6,36,175000,100,25,10
2ya6_ligand,3.978149,500,1,6,36,175000,100,25,10
2ya6_ligand,-8.238744,382,2,6,36,133700,100,25,10
2ya6_ligand,1041.685181,500,3,6,36,175000,100,25,10
2ya6_ligand,0.159981,271,4,6,36,94850,100,25,10
2ya6_ligand,2.136071,500,5,6,36,175000,100,25,10
2ya6_ligand,32.469963,348,6,6,36,121800,100,25,10
2ya6_ligand,3.840891,431,7,6,36,150850,100,25,10
2ya6_ligand,5.472459,291,8,6,36,101850,100,25,10
2ya6_ligand,-7.526675,379,9,6,36,132650,100,25,10
2ya6_ligand,-5.549591,245,0,6,36,1249500,100,25,200
2ya6_ligand,-10.479803,156,10,6,36,795600,100,25,200
2ya6_ligand,-6.131435,325,11,6,36,1657500,100,25,200
2ya6_ligand,-13.121157,190,12,6,36,969000,100,25,200
2ya6_ligand,-4.609204,411,13,6,36,2096100,100,25,200
2ya6_ligand,-5.774888,322,14,6,36,1642200,100,25,200
2ya6_ligand,-12.186777,255,1,6,36,1300500,100,25,200
2ya6_ligand,-8.668365,126,2,6,36,642600,100,25,200
2ya6_ligand,-12.665082,255,3,6,36,1300500,100,25,200
2ya6_ligand,-5.666760,133,4,6,36,678300,100,25,200
2ya6_ligand,-4.602294,91,5,6,36,464100,100,25,200
2ya6_ligand,-4.134783,254,6,6,36,1295400,100,25,200
2ya6_ligand,-4.071076,282,7,6,36,1438200,100,25,200
2ya6_ligand,-6.813798,90,8,6,36,459000,100,25,200
2ya6_ligand,-8.287865,283,9,6,36,1443300,100,25,200
2ya6_ligand,-4.986613,211,0,6,36,152975,100,25,25
2ya6_ligand,-10.178214,371,10,6,36,268975,100,25,25
2ya6_ligand,-4.736135,235,11,6,36,170375,100,25,25
2ya6_ligand,-13.112320,219,12,6,36,158775,100,25,25
2ya6_ligand,23.518723,500,13,6,36,362500,100,25,25
2ya6_ligand,242.011627,279,14,6,36,202275,100,25,25
2ya6_ligand,-8.745832,185,1,6,36,134125,100,25,25
2ya6_ligand,-8.439611,500,2,6,36,362500,100,25,25
2ya6_ligand,1055.628052,438,3,6,36,317550,100,25,25
2ya6_ligand,-5.006979,500,4,6,36,362500,100,25,25
2ya6_ligand,-8.900050,197,5,6,36,142825,100,25,25
2ya6_ligand,24.242313,289,6,6,36,209525,100,25,25
2ya6_ligand,-4.202997,297,7,6,36,215325,100,25,25
2ya6_ligand,-8.452098,194,8,6,36,140650,100,25,25
2ya6_ligand,-7.743199,155,9,6,36,112375,100,25,25
2ya6_ligand,-2.784072,357,0,6,36,481950,100,25,50
2ya6_ligand,-10.548288,155,10,6,36,209250,100,25,50
2ya6_ligand,-5.623802,109,11,6,36,147150,100,25,50
2ya6_ligand,-13.098716,270,12,6,36,364500,100,25,50
2ya6_ligand,13.154530,125,13,6,36,168750,100,25,50
2ya6_ligand,-6.137496,296,14,6,36,399600,100,25,50
2ya6_ligand,-8.747515,155,1,6,36,209250,100,25,50
2ya6_ligand,-4.249474,156,2,6,36,210600,100,25,50
2ya6_ligand,-7.760708,137,3,6,36,184950,100,25,50
2ya6_ligand,-5.210648,215,4,6,36,290250,100,25,50
2ya6_ligand,-5.452074,135,5,6,36,182250,100,25,50
2ya6_ligand,-9.370958,393,6,6,36,530550,100,25,50
2ya6_ligand,-5.414443,226,7,6,36,305100,100,25,50
2ya6_ligand,-8.743988,143,8,6,36,193050,100,25,50
2ya6_ligand,-3.768774,86,9,6,36,116100,100,25,50
2ya6_ligand,-8.086837,246,0,6,36,1254600,100,50,100
2ya6_ligand,-10.621803,216,10,6,36,1101600,100,50,100
2ya6_ligand,-6.048818,146,11,6,36,744600,100,50,100
2ya6_ligand,-8.892713,135,12,6,36,688500,100,50,100
2ya6_ligand,-5.269478,92,13,6,36,469200,100,50,100
2ya6_ligand,-7.290264,190,14,6,36,969000,100,50,100
2ya6_ligand,-9.089724,113,1,6,36,576300,100,50,100
2ya6_ligand,-8.695731,366,2,6,36,1866600,100,50,100
2ya6_ligand,-8.141198,110,3,6,36,561000,100,50,100
2ya6_ligand,-5.243282,137,4,6,36,698700,100,50,100
2ya6_ligand,-4.806193,240,5,6,36,1224000,100,50,100
2ya6_ligand,-4.466625,177,6,6,36,902700,100,50,100
2ya6_ligand,-7.266713,426,7,6,36,2172600,100,50,100
2ya6_ligand,-9.075158,274,8,6,36,1397400,100,50,100
2ya6_ligand,-8.016626,133,9,6,36,678300,100,50,100
2ya6_ligand,-3.545477,500,0,6,36,300000,100,50,10
2ya6_ligand,1.542514,284,10,6,36,170400,100,50,10
2ya6_ligand,-4.126748,225,11,6,36,135000,100,50,10
2ya6_ligand,-12.868514,205,12,6,36,123000,100,50,10
2ya6_ligand,13.935379,500,13,6,36,300000,100,50,10
2ya6_ligand,244.800034,398,14,6,36,238800,100,50,10
2ya6_ligand,-11.912451,494,1,6,36,296400,100,50,10
2ya6_ligand,-8.539850,500,2,6,36,300000,100,50,10
2ya6_ligand,-8.415762,458,3,6,36,274800,100,50,10
2ya6_ligand,-6.162446,163,4,6,36,97800,100,50,10
2ya6_ligand,-3.620450,364,5,6,36,218400,100,50,10
2ya6_ligand,1.376477,221,6,6,36,132600,100,50,10
2ya6_ligand,1.920586,500,7,6,36,300000,100,50,10
2ya6_ligand,-6.390241,397,8,6,36,238200,100,50,10
2ya6_ligand,-10.468911,361,9,6,36,216600,100,50,10
2ya6_ligand,-8.101549,246,0,6,36,2484600,100,50,200
2ya6_ligand,-10.501828,186,10,6,36,1878600,100,50,200
2ya6_ligand,-6.947422,141,11,6,36,1424100,100,50,200
2ya6_ligand,-13.217295,135,12,6,36,1363500,100,50,200
2ya6_ligand,-5.240060,132,13,6,36,1333200,100,50,200
2ya6_ligand,-8.790525,120,14,6,36,1212000,100,50,200
2ya6_ligand,-11.073897,266,1,6,36,2686600,100,50,200
2ya6_ligand,-8.656265,194,2,6,36,1959400,100,50,200
2ya6_ligand,-12.872501,500,3,6,36,5050000,100,50,200
2ya6_ligand,-4.507226,57,4,6,36,575700,100,50,200
2ya6_ligand,-8.765290,243,5,6,36,2454300,100,50,200
2ya6_ligand,-8.557931,390,6,6,36,3939000,100,50,200
2ya6_ligand,-7.859750,134,7,6,36,1353400,100,50,200
2ya6_ligand,-10.647463,115,8,6,36,1161500,100,50,200
2ya6_ligand,-8.413710,164,9,6,36,1656400,100,50,200
2ya6_ligand,-9.009667,135,0,6,36,182250,100,50,25
2ya6_ligand,-10.972301,500,10,6,36,675000,100,50,25
2ya6_ligand,-4.720407,133,11,6,36,179550,100,50,25
2ya6_ligand,-8.880577,500,12,6,36,675000,100,50,25
2ya6_ligand,-4.773176,323,13,6,36,436050,100,50,25
2ya6_ligand,220.553696,181,14,6,36,244350,100,50,25
2ya6_ligand,-8.958017,389,1,6,36,525150,100,50,25
2ya6_ligand,-8.713344,500,2,6,36,675000,100,50,25
2ya6_ligand,-8.134287,185,3,6,36,249750,100,50,25
2ya6_ligand,-4.212219,288,4,6,36,388800,100,50,25
2ya6_ligand,-8.341192,171,5,6,36,230850,100,50,25
2ya6_ligand,4.381998,216,6,6,36,291600,100,50,25
2ya6_ligand,-3.450852,206,7,6,36,278100,100,50,25
2ya6_ligand,-8.518110,169,8,6,36,228150,100,50,25
2ya6_ligand,-8.147733,387,9,6,36,522450,100,50,25
2ya6_ligand,-4.906818,237,0,6,36,616200,100,50,50
2ya6_ligand,-10.515639,187,10,6,36,486200,100,50,50
2ya6_ligand,-6.055193,178,11,6,36,462800,100,50,50
2ya6_ligand,-8.303041,220,12,6,36,572000,100,50,50
2ya6_ligand,-4.721509,301,13,6,36,782600,100,50,50
2ya6_ligand,227.007156,190,14,6,36,494000,100,50,50
2ya6_ligand,-9.035367,251,1,6,36,652600,100,50,50
2ya6_ligand,-0.859420,205,2,6,36,533000,100,50,50
2ya6_ligand,-8.203790,327,3,6,36,850200,100,50,50
2ya6_ligand,-4.596905,222,4,6,36,577200,100,50,50
2ya6_ligand,-4.796320,254,5,6,36,660400,100,50,50
2ya6_ligand,-4.609428,229,6,6,36,595400,100,50,50
2ya6_ligand,-4.105238,179,7,6,36,465400,100,50,50
2ya6_ligand,-9.182132,362,8,6,36,941200,100,50,50
2ya6_ligand,-8.500201,205,9,6,36,533000,100,50,50
2ya6_ligand,-9.016310,154,0,6,36,1170400,100,75,100
2ya6_ligand,-10.275961,160,10,6,36,1216000,100,75,100
2ya6_ligand,-6.141973,186,11,6,36,1413600,100,75,100
2ya6_ligand,-8.224863,162,12,6,36,1231200,100,75,100
2ya6_ligand,-5.314849,125,13,6,36,950000,100,75,100
2ya6_ligand,-9.845775,384,14,6,36,2918400,100,75,100
2ya6_ligand,-9.061997,209,1,6,36,1588400,100,75,100
2ya6_ligand,-8.792502,214,2,6,36,1626400,100,75,100
2ya6_ligand,-8.186669,332,3,6,36,2523200,100,75,100
2ya6_ligand,-6.703136,218,4,6,36,1656800,100,75,100
2ya6_ligand,-4.803782,178,5,6,36,1352800,100,75,100
2ya6_ligand,-5.565963,138,6,6,36,1048800,100,75,100
2ya6_ligand,-6.975269,271,7,6,36,2059600,100,75,100
2ya6_ligand,-9.849066,404,8,6,36,3070400,100,75,100
2ya6_ligand,-8.131672,234,9,6,36,1778400,100,75,100
2ya6_ligand,-0.093741,156,0,6,36,132600,100,75,10
2ya6_ligand,17.022690,208,10,6,36,176800,100,75,10
2ya6_ligand,-4.200969,116,11,6,36,98600,100,75,10
2ya6_ligand,-13.244572,358,12,6,36,304300,100,75,10
2ya6_ligand,13.410265,500,13,6,36,425000,100,75,10
2ya6_ligand,222.153549,472,14,6,36,401200,100,75,10
2ya6_ligand,-8.972686,361,1,6,36,306850,100,75,10
2ya6_ligand,-8.246607,419,2,6,36,356150,100,75,10
2ya6_ligand,-6.757777,307,3,6,36,260950,100,75,10
2ya6_ligand,-6.067273,274,4,6,36,232900,100,75,10
2ya6_ligand,-2.865505,244,5,6,36,207400,100,75,10
2ya6_ligand,-4.470602,197,6,6,36,167450,100,75,10
2ya6_ligand,5.858047,422,7,6,36,358700,100,75,10
2ya6_ligand,-3.917804,500,8,6,36,425000,100,75,10
2ya6_ligand,-7.455897,302,9,6,36,256700,100,75,10
2ya6_ligand,-9.017387,220,0,6,36,3322000,100,75,200
2ya6_ligand,-10.532951,116,10,6,36,1751600,100,75,200
2ya6_ligand,-6.124909,86,11,6,36,1298600,100,75,200
2ya6_ligand,-9.689802,234,12,6,36,3533400,100,75,200
2ya6_ligand,-3.419733,138,13,6,36,2083800,100,75,200
2ya6_ligand,-9.836579,190,14,6,36,2869000,100,75,200
2ya6_ligand,-8.751459,85,1,6,36,1283500,100,75,200
2ya6_ligand,-9.018505,196,2,6,36,2959600,100,75,200
2ya6_ligand,-12.709555,242,3,6,36,3654200,100,75,200
2ya6_ligand,-6.676850,124,4,6,36,1872400,100,75,200
2ya6_ligand,-8.002746,81,5,6,36,1223100,100,75,200
2ya6_ligand,-10.600464,271,6,6,36,4092100,100,75,200
2ya6_ligand,-8.862443,183,7,6,36,2763300,100,75,200
2ya6_ligand,-11.095461,294,8,6,36,4439400,100,75,200
2ya6_ligand,-8.273691,340,9,6,36,5134000,100,75,200
2ya6_ligand,-2.763735,477,0,6,36,942075,100,75,25
2ya6_ligand,-9.691401,429,10,6,36,847275,100,75,25
2ya6_ligand,-3.930308,500,11,6,36,987500,100,75,25
2ya6_ligand,-7.921751,472,12,6,36,932200,100,75,25
2ya6_ligand,9.627736,344,13,6,36,679400,100,75,25
2ya6_ligand,221.025833,384,14,6,36,758400,100,75,25
2ya6_ligand,-4.860945,315,1,6,36,622125,100,75,25
2ya6_ligand,-8.645370,124,2,6,36,244900,100,75,25
2ya6_ligand,-10.232826,154,3,6,36,304150,100,75,25
2ya6_ligand,-4.702090,205,4,6,36,404875,100,75,25
2ya6_ligand,-7.747814,278,5,6,36,549050,100,75,25
2ya6_ligand,-5.089386,465,6,6,36,918375,100,75,25
2ya6_ligand,-4.829325,394,7,6,36,778150,100,75,25
2ya6_ligand,-7.886509,305,8,6,36,602375,100,75,25
2ya6_ligand,-7.918566,500,9,6,36,987500,100,75,25
2ya6_ligand,-9.005439,151,0,6,36,581350,100,75,50
2ya6_ligand,-11.662343,119,10,6,36,458150,100,75,50
2ya6_ligand,-4.784760,188,11,6,36,723800,100,75,50
2ya6_ligand,-8.062639,127,12,6,36,488950,100,75,50
2ya6_ligand,-4.992735,217,13,6,36,835450,100,75,50
2ya6_ligand,-9.705688,352,14,6,36,1355200,100,75,50
2ya6_ligand,-9.056548,159,1,6,36,612150,100,75,50
2ya6_ligand,-3.442538,224,2,6,36,862400,100,75,50
2ya6_ligand,-13.086424,285,3,6,36,1097250,100,75,50
2ya6_ligand,-3.963800,144,4,6,36,554400,100,75,50
2ya6_ligand,-4.819957,182,5,6,36,700700,100,75,50
2ya6_ligand,-9.012148,326,6,6,36,1255100,100,75,50
2ya6_ligand,-5.509784,112,7,6,36,431200,100,75,50
2ya6_ligand,-8.877897,250,8,6,36,962500,100,75,50
2ya6_ligand,-7.904011,129,9,6,36,496650,100,75,50
3udd_ligand,-8.004150,67,0,7,48,676700,100,100,100
3udd_ligand,-7.769708,100,10,7,48,1010000,100,100,100
3udd_ligand,-8.125478,154,11,7,48,1555400,100,100,100
3udd_ligand,-6.664806,158,12,7,48,1595800,100,100,100
3udd_ligand,-6.904570,159,13,7,48,1605900,100,100,100
3udd_ligand,-6.935523,199,14,7,48,2009900,100,100,100
3udd_ligand,-11.411904,239,1,7,48,2413900,100,100,100
3udd_ligand,-7.765212,210,2,7,48,2121000,100,100,100
3udd_ligand,-5.142058,106,3,7,48,1070600,100,100,100
3udd_ligand,-7.984025,500,4,7,48,5050000,100,100,100
3udd_ligand,-7.505132,172,5,7,48,1737200,100,100,100
3udd_ligand,-7.500284,212,6,7,48,2141200,100,100,100
3udd_ligand,-9.665172,112,7,7,48,1131200,100,100,100
3udd_ligand,-7.578522,122,8,7,48,1232200,100,100,100
3udd_ligand,-12.726335,94,9,7,48,949400,100,100,100
3udd_ligand,-5.920454,413,0,7,48,454300,100,100,10
3udd_ligand,-5.254071,500,10,7,48,550000,100,100,10
3udd_ligand,-5.497399,283,11,7,48,311300,100,100,10
3udd_ligand,-6.357615,500,12,7,48,550000,100,100,10
3udd_ligand,-5.730133,500,13,7,48,550000,100,100,10
3udd_ligand,-5.897176,500,14,7,48,550000,100,100,10
3udd_ligand,-5.217606,500,1,7,48,550000,100,100,10
3udd_ligand,-5.712741,500,2,7,48,550000,100,100,10
3udd_ligand,-12.308679,336,3,7,48,369600,100,100,10
3udd_ligand,-6.791311,436,4,7,48,479600,100,100,10
3udd_ligand,-6.585666,500,5,7,48,550000,100,100,10
3udd_ligand,-8.749534,441,6,7,48,485100,100,100,10
3udd_ligand,-5.569123,211,7,7,48,232100,100,100,10
3udd_ligand,-5.769927,500,8,7,48,550000,100,100,10
3udd_ligand,-5.300417,393,9,7,48,432300,100,100,10
3udd_ligand,-8.000393,67,0,7,48,1346700,100,100,200
3udd_ligand,-7.354273,60,10,7,48,1206000,100,100,200
3udd_ligand,-7.029172,106,11,7,48,2130600,100,100,200
3udd_ligand,-9.949301,252,12,7,48,5065200,100,100,200
3udd_ligand,-7.189363,170,13,7,48,3417000,100,100,200
3udd_ligand,-6.923192,58,14,7,48,1165800,100,100,200
3udd_ligand,-11.450796,126,1,7,48,2532600,100,100,200
3udd_ligand,-13.253774,333,2,7,48,6693300,100,100,200
3udd_ligand,-6.636046,116,3,7,48,2331600,100,100,200
3udd_ligand,-7.931986,139,4,7,48,2793900,100,100,200
3udd_ligand,-8.283892,140,5,7,48,2814000,100,100,200
3udd_ligand,-11.234462,164,6,7,48,3296400,100,100,200
3udd_ligand,-9.657146,88,7,7,48,1768800,100,100,200
3udd_ligand,-9.302750,124,8,7,48,2492400,100,100,200
3udd_ligand,-13.185278,146,9,7,48,2934600,100,100,200
3udd_ligand,-6.572514,252,0,7,48,655200,100,100,25
3udd_ligand,-5.989939,253,10,7,48,657800,100,100,25
3udd_ligand,-6.908275,211,11,7,48,548600,100,100,25
3udd_ligand,-8.011240,313,12,7,48,813800,100,100,25
3udd_ligand,-5.384747,173,13,7,48,449800,100,100,25
3udd_ligand,-6.044526,247,14,7,48,642200,100,100,25
3udd_ligand,-5.358125,260,1,7,48,676000,100,100,25
3udd_ligand,-5.718752,352,2,7,48,915200,100,100,25
3udd_ligand,-12.526884,500,3,7,48,1300000,100,100,25
3udd_ligand,-8.107322,200,4,7,48,520000,100,100,25
3udd_ligand,-8.284026,427,5,7,48,1110200,100,100,25
3udd_ligand,-8.108135,198,6,7,48,514800,100,100,25
3udd_ligand,-6.091386,115,7,7,48,299000,100,100,25
3udd_ligand,-6.723347,486,8,7,48,1263600,100,100,25
3udd_ligand,-6.050956,240,9,7,48,624000,100,100,25
3udd_ligand,-7.973320,204,0,7,48,1040400,100,100,50
3udd_ligand,-7.733232,134,10,7,48,683400,100,100,50
3udd_ligand,-5.837411,228,11,7,48,1162800,100,100,50
3udd_ligand,-6.100371,150,12,7,48,765000,100,100,50
3udd_ligand,-5.333282,193,13,7,48,984300,100,100,50
3udd_ligand,-7.586478,201,14,7,48,1025100,100,100,50
3udd_ligand,-6.571741,228,1,7,48,1162800,100,100,50
3udd_ligand,-6.014408,337,2,7,48,1718700,100,100,50
3udd_ligand,-5.593432,220,3,7,48,1122000,100,100,50
3udd_ligand,-6.924716,388,4,7,48,1978800,100,100,50
3udd_ligand,-8.264872,239,5,7,48,1218900,100,100,50
3udd_ligand,-8.124571,186,6,7,48,948600,100,100,50
3udd_ligand,-6.207564,241,7,7,48,1229100,100,100,50
3udd_ligand,-8.522140,221,8,7,48,1127100,100,100,50
3udd_ligand,-12.248611,143,9,7,48,729300,100,100,50
3udd_ligand,-8.038644,360,0,7,48,396000,100,10,100
3udd_ligand,-5.936717,155,10,7,48,170500,100,10,100
3udd_ligand,-9.777055,477,11,7,48,524700,100,10,100
3udd_ligand,-6.340006,157,12,7,48,172700,100,10,100
3udd_ligand,-5.373395,134,13,7,48,147400,100,10,100
3udd_ligand,-7.113113,187,14,7,48,205700,100,10,100
3udd_ligand,-6.660025,356,1,7,48,391600,100,10,100
3udd_ligand,-5.098433,500,2,7,48,550000,100,10,100
3udd_ligand,-6.679667,267,3,7,48,293700,100,10,100
3udd_ligand,-5.573424,215,4,7,48,236500,100,10,100
3udd_ligand,-6.193602,131,5,7,48,144100,100,10,100
3udd_ligand,-5.445482,234,6,7,48,257400,100,10,100
3udd_ligand,-6.960773,290,7,7,48,319000,100,10,100
3udd_ligand,-6.933176,127,8,7,48,139700,100,10,100
3udd_ligand,-12.645456,168,9,7,48,184800,100,10,100
3udd_ligand,-6.383929,355,0,7,48,71000,100,10,10
3udd_ligand,-6.380030,390,10,7,48,78000,100,10,10
3udd_ligand,-5.502930,197,11,7,48,39400,100,10,10
3udd_ligand,-5.513417,500,12,7,48,100000,100,10,10
3udd_ligand,-5.332852,331,13,7,48,66200,100,10,10
3udd_ligand,-5.404019,500,14,7,48,100000,100,10,10
3udd_ligand,-5.167176,500,1,7,48,100000,100,10,10
3udd_ligand,-4.481102,466,2,7,48,93200,100,10,10
3udd_ligand,-3.625946,449,3,7,48,89800,100,10,10
3udd_ligand,-5.908309,500,4,7,48,100000,100,10,10
3udd_ligand,-4.903065,194,5,7,48,38800,100,10,10
3udd_ligand,-5.180722,500,6,7,48,100000,100,10,10
3udd_ligand,-4.753774,139,7,7,48,27800,100,10,10
3udd_ligand,-4.669872,129,8,7,48,25800,100,10,10
3udd_ligand,-4.596060,500,9,7,48,100000,100,10,10
3udd_ligand,-8.036710,201,0,7,48,422100,100,10,200
3udd_ligand,-5.421913,117,10,7,48,245700,100,10,200
3udd_ligand,-9.765186,137,11,7,48,287700,100,10,200
3udd_ligand,-10.527368,231,12,7,48,485100,100,10,200
3udd_ligand,-6.028471,78,13,7,48,163800,100,10,200
3udd_ligand,-7.202321,279,14,7,48,585900,100,10,200
3udd_ligand,-5.316885,214,1,7,48,449400,100,10,200
3udd_ligand,-5.280907,212,2,7,48,445200,100,10,200
3udd_ligand,-6.678356,267,3,7,48,560700,100,10,200
3udd_ligand,-5.470927,330,4,7,48,693000,100,10,200
3udd_ligand,-8.324349,329,5,7,48,690900,100,10,200
3udd_ligand,-9.347254,171,6,7,48,359100,100,10,200
3udd_ligand,-8.243619,133,7,7,48,279300,100,10,200
3udd_ligand,-8.264862,282,8,7,48,592200,100,10,200
3udd_ligand,-12.699884,141,9,7,48,296100,100,10,200
3udd_ligand,-6.441425,159,0,7,48,55650,100,10,25
3udd_ligand,-5.352511,225,10,7,48,78750,100,10,25
3udd_ligand,-5.468732,264,11,7,48,92400,100,10,25
3udd_ligand,-6.870997,385,12,7,48,134750,100,10,25
3udd_ligand,-5.165171,200,13,7,48,70000,100,10,25
3udd_ligand,-5.774968,196,14,7,48,68600,100,10,25
3udd_ligand,-5.612788,335,1,7,48,117250,100,10,25
3udd_ligand,-3.565199,327,2,7,48,114450,100,10,25
3udd_ligand,-6.201656,278,3,7,48,97300,100,10,25
3udd_ligand,-6.157595,500,4,7,48,175000,100,10,25
3udd_ligand,-7.483348,311,5,7,48,108850,100,10,25
3udd_ligand,-8.106075,333,6,7,48,116550,100,10,25
3udd_ligand,-5.458819,376,7,7,48,131600,100,10,25
3udd_ligand,-4.013486,129,8,7,48,45150,100,10,25
3udd_ligand,-12.410786,277,9,7,48,96950,100,10,25
3udd_ligand,-5.421092,103,0,7,48,61800,100,10,50
3udd_ligand,-5.959462,319,10,7,48,191400,100,10,50
3udd_ligand,-5.636144,166,11,7,48,99600,100,10,50
3udd_ligand,-5.984293,228,12,7,48,136800,100,10,50
3udd_ligand,-5.998146,159,13,7,48,95400,100,10,50
3udd_ligand,-5.237442,171,14,7,48,102600,100,10,50
3udd_ligand,-5.224426,442,1,7,48,265200,100,10,50
3udd_ligand,-5.573934,500,2,7,48,300000,100,10,50
3udd_ligand,-5.945725,163,3,7,48,97800,100,10,50
3udd_ligand,-6.166238,219,4,7,48,131400,100,10,50
3udd_ligand,-7.509116,333,5,7,48,199800,100,10,50
3udd_ligand,-8.127288,189,6,7,48,113400,100,10,50
3udd_ligand,-5.913444,249,7,7,48,149400,100,10,50
3udd_ligand,-6.718231,293,8,7,48,175800,100,10,50
3udd_ligand,-12.481711,445,9,7,48,267000,100,10,50
3udd_ligand,-8.051985,328,0,7,48,852800,100,25,100
3udd_ligand,-7.797085,327,10,7,48,850200,100,25,100
3udd_ligand,-9.738046,76,11,7,48,197600,100,25,100
3udd_ligand,-5.869859,112,12,7,48,291200,100,25,100
3udd_ligand,-5.374605,96,13,7,48,249600,100,25,100
3udd_ligand,-7.343870,285,14,7,48,741000,100,25,100
3udd_ligand,-6.629352,127,1,7,48,330200,100,25,100
3udd_ligand,-5.998475,212,2,7,48,551200,100,25,100
3udd_ligand,-5.642542,196,3,7,48,509600,100,25,100
3udd_ligand,-7.580431,132,4,7,48,343200,100,25,100
3udd_ligand,-4.990414,113,5,7,48,293800,100,25,100
3udd_ligand,-7.358810,244,6,7,48,634400,100,25,100
3udd_ligand,-9.526178,417,7,7,48,1084200,100,25,100
3udd_ligand,-6.924740,301,8,7,48,782600,100,25,100
3udd_ligand,-12.736678,396,9,7,48,1029600,100,25,100
3udd_ligand,-5.731539,500,0,7,48,175000,100,25,10
3udd_ligand,-4.496041,297,10,7,48,103950,100,25,10
3udd_ligand,-5.313063,150,11,7,48,52500,100,25,10
3udd_ligand,-5.534193,279,12,7,48,97650,100,25,10
3udd_ligand,-5.342567,185,13,7,48,64750,100,25,10
3udd_ligand,-5.671537,261,14,7,48,91350,100,25,10
3udd_ligand,-3.045135,186,1,7,48,65100,100,25,10
3udd_ligand,-3.553091,145,2,7,48,50750,100,25,10
3udd_ligand,-4.106079,217,3,7,48,75950,100,25,10
3udd_ligand,-6.658521,500,4,7,48,175000,100,25,10
3udd_ligand,-4.866759,235,5,7,48,82250,100,25,10
3udd_ligand,-5.648244,269,6,7,48,94150,100,25,10
3udd_ligand,-4.694923,261,7,7,48,91350,100,25,10
3udd_ligand,-4.940794,182,8,7,48,63700,100,25,10
3udd_ligand,-5.238188,148,9,7,48,51800,100,25,10
3udd_ligand,-8.039270,121,0,7,48,617100,100,25,200
3udd_ligand,-7.561892,120,10,7,48,612000,100,25,200
3udd_ligand,-7.945012,448,11,7,48,2284800,100,25,200
3udd_ligand,-10.530457,253,12,7,48,1290300,100,25,200
3udd_ligand,-6.341908,274,13,7,48,1397400,100,25,200
3udd_ligand,-13.174891,207,14,7,48,1055700,100,25,200
3udd_ligand,-6.742101,265,1,7,48,1351500,100,25,200
3udd_ligand,-5.848452,153,2,7,48,780300,100,25,200
3udd_ligand,-6.316602,131,3,7,48,668100,100,25,200
3udd_ligand,-7.603209,183,4,7,48,933300,100,25,200
3udd_ligand,-5.930815,97,5,7,48,494700,100,25,200
3udd_ligand,-10.033130,145,6,7,48,739500,100,25,200
3udd_ligand,-8.175506,107,7,7,48,545700,100,25,200
