name,score,generations,seed,rotamers,atoms,evaluations,population,rate,iteration
3udd_ligand,-4.177388,1000,0,7,48,100000,100,N/A,N/A
3udd_ligand,-5.361724,1000,10,7,48,100000,100,N/A,N/A
3udd_ligand,-5.502842,1000,11,7,48,100000,100,N/A,N/A
3udd_ligand,-4.676107,1000,12,7,48,100000,100,N/A,N/A
3udd_ligand,-5.162314,1000,13,7,48,100000,100,N/A,N/A
3udd_ligand,-4.869081,1000,14,7,48,100000,100,N/A,N/A
3udd_ligand,-3.392489,1000,1,7,48,100000,100,N/A,N/A
3udd_ligand,-4.007353,1000,2,7,48,100000,100,N/A,N/A
3udd_ligand,236.717346,1000,3,7,48,100000,100,N/A,N/A
3udd_ligand,-6.494384,1000,4,7,48,100000,100,N/A,N/A
3udd_ligand,-4.009544,1000,5,7,48,100000,100,N/A,N/A
3udd_ligand,-5.070629,1000,6,7,48,100000,100,N/A,N/A
3udd_ligand,-6.138943,1000,7,7,48,100000,100,N/A,N/A
3udd_ligand,-4.423400,1000,8,7,48,100000,100,N/A,N/A
3udd_ligand,-3.201641,1000,9,7,48,100000,100,N/A,N/A
4few_ligand,-6.019322,9,0,2,37,90900,100,100,100
4few_ligand,-6.372849,9,10,2,37,90900,100,100,100
4few_ligand,-6.139451,9,11,2,37,90900,100,100,100
4few_ligand,-6.287521,9,12,2,37,90900,100,100,100
4few_ligand,-6.899233,9,13,2,37,90900,100,100,100
4few_ligand,-5.564714,9,14,2,37,90900,100,100,100
4few_ligand,-7.064421,9,1,2,37,90900,100,100,100
4few_ligand,-5.995050,9,2,2,37,90900,100,100,100
4few_ligand,-6.706850,9,3,2,37,90900,100,100,100
4few_ligand,-7.684378,9,4,2,37,90900,100,100,100
4few_ligand,-7.202044,9,5,2,37,90900,100,100,100
4few_ligand,-7.199520,9,6,2,37,90900,100,100,100
4few_ligand,-5.736875,9,7,2,37,90900,100,100,100
4few_ligand,-6.906843,9,8,2,37,90900,100,100,100
4few_ligand,-6.292550,9,9,2,37,90900,100,100,100
4few_ligand,-4.998723,90,0,2,37,99000,100,100,10
4few_ligand,-4.936254,90,10,2,37,99000,100,100,10
4few_ligand,-5.319719,90,11,2,37,99000,100,100,10
4few_ligand,-6.201079,90,12,2,37,99000,100,100,10
4few_ligand,-5.119209,90,13,2,37,99000,100,100,10
4few_ligand,-5.113493,90,14,2,37,99000,100,100,10
4few_ligand,-6.427666,90,1,2,37,99000,100,100,10
4few_ligand,-5.083028,90,2,2,37,99000,100,100,10
4few_ligand,-6.682879,90,3,2,37,99000,100,100,10
4few_ligand,-8.582870,90,4,2,37,99000,100,100,10
4few_ligand,-5.026505,90,5,2,37,99000,100,100,10
4few_ligand,-4.914183,90,6,2,37,99000,100,100,10
4few_ligand,-6.099285,90,7,2,37,99000,100,100,10
4few_ligand,-5.666971,90,8,2,37,99000,100,100,10
4few_ligand,-4.911676,90,9,2,37,99000,100,100,10
4few_ligand,-5.429872,4,0,2,37,80400,100,100,200
4few_ligand,-6.258256,4,10,2,37,80400,100,100,200
4few_ligand,-6.381996,4,11,2,37,80400,100,100,200
4few_ligand,-5.891514,4,12,2,37,80400,100,100,200
4few_ligand,-5.483428,4,13,2,37,80400,100,100,200
4few_ligand,-5.859451,4,14,2,37,80400,100,100,200
4few_ligand,-6.859107,4,1,2,37,80400,100,100,200
4few_ligand,-5.375292,4,2,2,37,80400,100,100,200
4few_ligand,-6.288463,4,3,2,37,80400,100,100,200
4few_ligand,-7.161668,4,4,2,37,80400,100,100,200
4few_ligand,-6.123475,4,5,2,37,80400,100,100,200
4few_ligand,-5.987665,4,6,2,37,80400,100,100,200
4few_ligand,-5.738631,4,7,2,37,80400,100,100,200
4few_ligand,-5.560995,4,8,2,37,80400,100,100,200
4few_ligand,-5.639942,4,9,2,37,80400,100,100,200
4few_ligand,-5.062475,38,0,2,37,98800,100,100,25
4few_ligand,-5.048132,38,10,2,37,98800,100,100,25
4few_ligand,-5.312185,38,11,2,37,98800,100,100,25
4few_ligand,-6.155384,38,12,2,37,98800,100,100,25
4few_ligand,-8.762539,38,13,2,37,98800,100,100,25
4few_ligand,-5.052171,38,14,2,37,98800,100,100,25
4few_ligand,-5.162891,38,1,2,37,98800,100,100,25
4few_ligand,-5.143364,38,2,2,37,98800,100,100,25
4few_ligand,-6.576711,38,3,2,37,98800,100,100,25
4few_ligand,-6.421402,38,4,2,37,98800,100,100,25
4few_ligand,-5.026715,38,5,2,37,98800,100,100,25
4few_ligand,-4.877626,38,6,2,37,98800,100,100,25
4few_ligand,-6.058294,38,7,2,37,98800,100,100,25
4few_ligand,-6.718633,38,8,2,37,98800,100,100,25
4few_ligand,-4.908501,38,9,2,37,98800,100,100,25
4few_ligand,-6.109666,3,0,2,37,90300,100,100,300
4few_ligand,-6.191017,3,10,2,37,90300,100,100,300
4few_ligand,-6.853889,3,11,2,37,90300,100,100,300
4few_ligand,-6.312216,3,12,2,37,90300,100,100,300
4few_ligand,-7.244075,3,13,2,37,90300,100,100,300
4few_ligand,-6.041787,3,14,2,37,90300,100,100,300
4few_ligand,-7.043498,3,1,2,37,90300,100,100,300
4few_ligand,-6.212252,3,2,2,37,90300,100,100,300
4few_ligand,-6.076921,3,3,2,37,90300,100,100,300
4few_ligand,-7.242992,3,4,2,37,90300,100,100,300
4few_ligand,-6.667452,3,5,2,37,90300,100,100,300
4few_ligand,-6.083901,3,6,2,37,90300,100,100,300
4few_ligand,-6.186637,3,7,2,37,90300,100,100,300
4few_ligand,-6.356617,3,8,2,37,90300,100,100,300
4few_ligand,-6.236006,3,9,2,37,90300,100,100,300
4few_ligand,-4.771271,19,0,2,37,96900,100,100,50
4few_ligand,-6.498198,19,10,2,37,96900,100,100,50
4few_ligand,-6.667459,19,11,2,37,96900,100,100,50
4few_ligand,-6.187045,19,12,2,37,96900,100,100,50
4few_ligand,-8.755899,19,13,2,37,96900,100,100,50
4few_ligand,-5.076756,19,14,2,37,96900,100,100,50
4few_ligand,-7.064370,19,1,2,37,96900,100,100,50
4few_ligand,-5.863291,19,2,2,37,96900,100,100,50
4few_ligand,-6.660823,19,3,2,37,96900,100,100,50
4few_ligand,-7.785479,19,4,2,37,96900,100,100,50
4few_ligand,-7.637722,19,5,2,37,96900,100,100,50
4few_ligand,-4.889488,19,6,2,37,96900,100,100,50
4few_ligand,-5.875764,19,7,2,37,96900,100,100,50
4few_ligand,-6.340960,19,8,2,37,96900,100,100,50
4few_ligand,-4.864946,19,9,2,37,96900,100,100,50
4few_ligand,-6.680002,90,0,2,37,99000,100,10,100
4few_ligand,-6.120251,90,10,2,37,99000,100,10,100
4few_ligand,-8.313961,90,11,2,37,99000,100,10,100
4few_ligand,-6.224622,90,12,2,37,99000,100,10,100
4few_ligand,-5.129025,90,13,2,37,99000,100,10,100
4few_ligand,-5.135534,90,14,2,37,99000,100,10,100
4few_ligand,-6.429787,90,1,2,37,99000,100,10,100
4few_ligand,-5.000849,90,2,2,37,99000,100,10,100
4few_ligand,-5.901265,90,3,2,37,99000,100,10,100
4few_ligand,-7.277523,90,4,2,37,99000,100,10,100
4few_ligand,-8.332517,90,5,2,37,99000,100,10,100
4few_ligand,-4.884091,90,6,2,37,99000,100,10,100
4few_ligand,-5.887791,90,7,2,37,99000,100,10,100
4few_ligand,-8.346042,90,8,2,37,99000,100,10,100
4few_ligand,-4.917575,90,9,2,37,99000,100,10,100
4few_ligand,-5.011162,500,0,2,37,100000,100,10,10
4few_ligand,-4.480940,500,10,2,37,100000,100,10,10
4few_ligand,-4.977447,500,11,2,37,100000,100,10,10
4few_ligand,-6.193043,500,12,2,37,100000,100,10,10
4few_ligand,-5.125137,500,13,2,37,100000,100,10,10
4few_ligand,-5.092180,500,14,2,37,100000,100,10,10
4few_ligand,-4.726405,500,1,2,37,100000,100,10,10
4few_ligand,-4.922646,500,2,2,37,100000,100,10,10
4few_ligand,-5.524391,500,3,2,37,100000,100,10,10
4few_ligand,-7.689574,500,4,2,37,100000,100,10,10
4few_ligand,-4.887005,500,5,2,37,100000,100,10,10
4few_ligand,-3.932210,500,6,2,37,100000,100,10,10
4few_ligand,-5.490845,500,7,2,37,100000,100,10,10
4few_ligand,-5.773659,500,8,2,37,100000,100,10,10
4few_ligand,-4.878366,500,9,2,37,100000,100,10,10
4few_ligand,-5.250754,47,0,2,37,98700,100,10,200
4few_ligand,-5.608203,47,10,2,37,98700,100,10,200
4few_ligand,-8.326954,47,11,2,37,98700,100,10,200
4few_ligand,-7.229298,47,12,2,37,98700,100,10,200
4few_ligand,-6.058437,47,13,2,37,98700,100,10,200
4few_ligand,-5.833314,47,14,2,37,98700,100,10,200
4few_ligand,-7.115143,47,1,2,37,98700,100,10,200
4few_ligand,-4.958352,47,2,2,37,98700,100,10,200
4few_ligand,-5.629161,47,3,2,37,98700,100,10,200
4few_ligand,-7.254448,47,4,2,37,98700,100,10,200
4few_ligand,-8.296208,47,5,2,37,98700,100,10,200
4few_ligand,-4.887282,47,6,2,37,98700,100,10,200
4few_ligand,-5.876812,47,7,2,37,98700,100,10,200
4few_ligand,-7.894379,47,8,2,37,98700,100,10,200
4few_ligand,-5.943547,47,9,2,37,98700,100,10,200
4few_ligand,-5.102719,333,0,2,37,116550,100,10,25
4few_ligand,-4.920582,333,10,2,37,116550,100,10,25
4few_ligand,-5.216279,333,11,2,37,116550,100,10,25
4few_ligand,-6.175453,333,12,2,37,116550,100,10,25
4few_ligand,-4.567743,333,13,2,37,116550,100,10,25
4few_ligand,-4.878996,333,14,2,37,116550,100,10,25
4few_ligand,-3.440325,333,1,2,37,116550,100,10,25
4few_ligand,-4.933996,333,2,2,37,116550,100,10,25
4few_ligand,-6.692778,333,3,2,37,116550,100,10,25
4few_ligand,-3.275061,333,4,2,37,116550,100,10,25
4few_ligand,-5.339891,333,5,2,37,116550,100,10,25
4few_ligand,-4.913361,333,6,2,37,116550,100,10,25
4few_ligand,-6.060529,333,7,2,37,116550,100,10,25
4few_ligand,-5.753256,333,8,2,37,116550,100,10,25
4few_ligand,-4.915423,333,9,2,37,116550,100,10,25
4few_ligand,-6.894543,32,0,2,37,99200,100,10,300
4few_ligand,-6.398239,32,10,2,37,99200,100,10,300
4few_ligand,-8.294951,32,11,2,37,99200,100,10,300
4few_ligand,-5.934956,32,12,2,37,99200,100,10,300
4few_ligand,-6.890724,32,13,2,37,99200,100,10,300
4few_ligand,-5.053195,32,14,2,37,99200,100,10,300
4few_ligand,-7.144410,32,1,2,37,99200,100,10,300
4few_ligand,-5.820765,32,2,2,37,99200,100,10,300
4few_ligand,-5.629787,32,3,2,37,99200,100,10,300
4few_ligand,-7.245070,32,4,2,37,99200,100,10,300
4few_ligand,-8.387958,32,5,2,37,99200,100,10,300
4few_ligand,-6.597049,32,6,2,37,99200,100,10,300
4few_ligand,-5.878853,32,7,2,37,99200,100,10,300
4few_ligand,-7.686117,32,8,2,37,99200,100,10,300
4few_ligand,-5.961618,32,9,2,37,99200,100,10,300
4few_ligand,-5.135488,166,0,2,37,99600,100,10,50
4few_ligand,-4.209414,166,10,2,37,99600,100,10,50
4few_ligand,-5.288376,166,11,2,37,99600,100,10,50
4few_ligand,-6.189543,166,12,2,37,99600,100,10,50
4few_ligand,-5.147543,166,13,2,37,99600,100,10,50
4few_ligand,-6.016822,166,14,2,37,99600,100,10,50
4few_ligand,-6.748447,166,1,2,37,99600,100,10,50
4few_ligand,-4.991941,166,2,2,37,99600,100,10,50
4few_ligand,-5.824735,166,3,2,37,99600,100,10,50
4few_ligand,-7.740679,166,4,2,37,99600,100,10,50
4few_ligand,-5.368588,166,5,2,37,99600,100,10,50
4few_ligand,-4.911458,166,6,2,37,99600,100,10,50
4few_ligand,-5.885102,166,7,2,37,99600,100,10,50
4few_ligand,-5.755060,166,8,2,37,99600,100,10,50
4few_ligand,-4.866625,166,9,2,37,99600,100,10,50
4few_ligand,-5.988442,38,0,2,37,98800,100,25,100
4few_ligand,-6.397299,38,10,2,37,98800,100,25,100
4few_ligand,-8.322738,38,11,2,37,98800,100,25,100
4few_ligand,-7.315589,38,12,2,37,98800,100,25,100
4few_ligand,-7.688594,38,13,2,37,98800,100,25,100
4few_ligand,-5.131826,38,14,2,37,98800,100,25,100
4few_ligand,-7.113125,38,1,2,37,98800,100,25,100
4few_ligand,-7.149942,38,2,2,37,98800,100,25,100
4few_ligand,-5.905237,38,3,2,37,98800,100,25,100
4few_ligand,-7.280877,38,4,2,37,98800,100,25,100
4few_ligand,-7.292227,38,5,2,37,98800,100,25,100
4few_ligand,-4.889249,38,6,2,37,98800,100,25,100
4few_ligand,-5.847373,38,7,2,37,98800,100,25,100
4few_ligand,-8.282961,38,8,2,37,98800,100,25,100
4few_ligand,-5.921724,38,9,2,37,98800,100,25,100
4few_ligand,-5.011179,333,0,2,37,116550,100,25,10
4few_ligand,-4.461853,333,10,2,37,116550,100,25,10
4few_ligand,-5.184886,333,11,2,37,116550,100,25,10
4few_ligand,-6.173799,333,12,2,37,116550,100,25,10
4few_ligand,-5.153303,333,13,2,37,116550,100,25,10
4few_ligand,-5.070882,333,14,2,37,116550,100,25,10
4few_ligand,-4.282030,333,1,2,37,116550,100,25,10
4few_ligand,-4.820978,333,2,2,37,116550,100,25,10
4few_ligand,-4.861729,333,3,2,37,116550,100,25,10
4few_ligand,-7.555671,333,4,2,37,116550,100,25,10
4few_ligand,-4.890655,333,5,2,37,116550,100,25,10
4few_ligand,-4.835341,333,6,2,37,116550,100,25,10
4few_ligand,-5.544500,333,7,2,37,116550,100,25,10
4few_ligand,-5.754664,333,8,2,37,116550,100,25,10
4few_ligand,-4.910769,333,9,2,37,116550,100,25,10
4few_ligand,-6.023160,19,0,2,37,96900,100,25,200
4few_ligand,-5.401967,19,10,2,37,96900,100,25,200
4few_ligand,-8.301017,19,11,2,37,96900,100,25,200
4few_ligand,-7.224863,19,12,2,37,96900,100,25,200
4few_ligand,-7.726597,19,13,2,37,96900,100,25,200
4few_ligand,-7.030585,19,14,2,37,96900,100,25,200
4few_ligand,-7.771771,19,1,2,37,96900,100,25,200
4few_ligand,-6.352053,19,2,2,37,96900,100,25,200
4few_ligand,-7.513947,19,3,2,37,96900,100,25,200
4few_ligand,-8.774985,19,4,2,37,96900,100,25,200
4few_ligand,-8.747036,19,5,2,37,96900,100,25,200
4few_ligand,-7.311749,19,6,2,37,96900,100,25,200
4few_ligand,-5.896085,19,7,2,37,96900,100,25,200
4few_ligand,-8.094586,19,8,2,37,96900,100,25,200
4few_ligand,-6.823351,19,9,2,37,96900,100,25,200
4few_ligand,-5.090228,142,0,2,37,102950,100,25,25
4few_ligand,-4.646143,142,10,2,37,102950,100,25,25
4few_ligand,-5.311782,142,11,2,37,102950,100,25,25
4few_ligand,-6.194620,142,12,2,37,102950,100,25,25
4few_ligand,-5.129426,142,13,2,37,102950,100,25,25
4few_ligand,-5.154699,142,14,2,37,102950,100,25,25
4few_ligand,-5.248166,142,1,2,37,102950,100,25,25
4few_ligand,-4.857743,142,2,2,37,102950,100,25,25
4few_ligand,-6.704747,142,3,2,37,102950,100,25,25
4few_ligand,-5.570885,142,4,2,37,102950,100,25,25
4few_ligand,-5.682140,142,5,2,37,102950,100,25,25
4few_ligand,-4.873490,142,6,2,37,102950,100,25,25
4few_ligand,-6.090463,142,7,2,37,102950,100,25,25
4few_ligand,-5.758090,142,8,2,37,102950,100,25,25
4few_ligand,-4.856521,142,9,2,37,102950,100,25,25
4few_ligand,-7.176758,13,0,2,37,98800,100,25,300
4few_ligand,-7.329429,13,10,2,37,98800,100,25,300
4few_ligand,-8.270973,13,11,2,37,98800,100,25,300
4few_ligand,-7.730484,13,12,2,37,98800,100,25,300
4few_ligand,-7.759940,13,13,2,37,98800,100,25,300
4few_ligand,-5.111126,13,14,2,37,98800,100,25,300
4few_ligand,-7.096617,13,1,2,37,98800,100,25,300
4few_ligand,-6.303299,13,2,2,37,98800,100,25,300
4few_ligand,-7.514219,13,3,2,37,98800,100,25,300
4few_ligand,-7.248622,13,4,2,37,98800,100,25,300
4few_ligand,-8.761566,13,5,2,37,98800,100,25,300
4few_ligand,-7.314962,13,6,2,37,98800,100,25,300
4few_ligand,-5.884640,13,7,2,37,98800,100,25,300
4few_ligand,-8.004598,13,8,2,37,98800,100,25,300
4few_ligand,-6.298325,13,9,2,37,98800,100,25,300
4few_ligand,-4.987382,76,0,2,37,102600,100,25,50
4few_ligand,-5.133634,76,10,2,37,102600,100,25,50
4few_ligand,-5.313047,76,11,2,37,102600,100,25,50
4few_ligand,-6.170973,76,12,2,37,102600,100,25,50
4few_ligand,-5.161282,76,13,2,37,102600,100,25,50
4few_ligand,-6.624498,76,14,2,37,102600,100,25,50
4few_ligand,-5.223769,76,1,2,37,102600,100,25,50
4few_ligand,-6.995780,76,2,2,37,102600,100,25,50
4few_ligand,-5.987258,76,3,2,37,102600,100,25,50
4few_ligand,-7.782243,76,4,2,37,102600,100,25,50
4few_ligand,-5.356924,76,5,2,37,102600,100,25,50
4few_ligand,-4.887383,76,6,2,37,102600,100,25,50
4few_ligand,-5.698993,76,7,2,37,102600,100,25,50
4few_ligand,-4.294047,76,8,2,37,102600,100,25,50
4few_ligand,-4.877450,76,9,2,37,102600,100,25,50
4few_ligand,-6.303459,19,0,2,37,96900,100,50,100
4few_ligand,-7.292061,19,10,2,37,96900,100,50,100
4few_ligand,-8.292363,19,11,2,37,96900,100,50,100
4few_ligand,-6.447276,19,12,2,37,96900,100,50,100
4few_ligand,-5.788791,19,13,2,37,96900,100,50,100
4few_ligand,-5.599974,19,14,2,37,96900,100,50,100
4few_ligand,-7.095539,19,1,2,37,96900,100,50,100
4few_ligand,-5.890283,19,2,2,37,96900,100,50,100
4few_ligand,-6.765507,19,3,2,37,96900,100,50,100
4few_ligand,-7.821131,19,4,2,37,96900,100,50,100
4few_ligand,-8.752125,19,5,2,37,96900,100,50,100
4few_ligand,-7.286671,19,6,2,37,96900,100,50,100
4few_ligand,-5.827492,19,7,2,37,96900,100,50,100
4few_ligand,-7.919899,19,8,2,37,96900,100,50,100
4few_ligand,-6.292677,19,9,2,37,96900,100,50,100
4few_ligand,-5.006174,166,0,2,37,99600,100,50,10
4few_ligand,-4.260789,166,10,2,37,99600,100,50,10
4few_ligand,-5.114436,166,11,2,37,99600,100,50,10
4few_ligand,-6.143983,166,12,2,37,99600,100,50,10
4few_ligand,-5.074220,166,13,2,37,99600,100,50,10
4few_ligand,-5.018267,166,14,2,37,99600,100,50,10
4few_ligand,-6.412904,166,1,2,37,99600,100,50,10
4few_ligand,-5.021135,166,2,2,37,99600,100,50,10
4few_ligand,-6.402462,166,3,2,37,99600,100,50,10
4few_ligand,-8.651285,166,4,2,37,99600,100,50,10
4few_ligand,-4.867285,166,5,2,37,99600,100,50,10
4few_ligand,-3.899332,166,6,2,37,99600,100,50,10
4few_ligand,-6.079909,166,7,2,37,99600,100,50,10
4few_ligand,-5.753893,166,8,2,37,99600,100,50,10
4few_ligand,-4.903728,166,9,2,37,99600,100,50,10
4few_ligand,-7.000640,9,0,2,37,90900,100,50,200
4few_ligand,-6.393364,9,10,2,37,90900,100,50,200
4few_ligand,-7.463396,9,11,2,37,90900,100,50,200
4few_ligand,-6.438193,9,12,2,37,90900,100,50,200
4few_ligand,-8.716606,9,13,2,37,90900,100,50,200
4few_ligand,-6.428830,9,14,2,37,90900,100,50,200
4few_ligand,-7.689243,9,1,2,37,90900,100,50,200
4few_ligand,-5.885445,9,2,2,37,90900,100,50,200
4few_ligand,-6.754729,9,3,2,37,90900,100,50,200
4few_ligand,-7.248240,9,4,2,37,90900,100,50,200
4few_ligand,-8.742900,9,5,2,37,90900,100,50,200
4few_ligand,-7.278197,9,6,2,37,90900,100,50,200
4few_ligand,-6.508227,9,7,2,37,90900,100,50,200
4few_ligand,-8.053635,9,8,2,37,90900,100,50,200
4few_ligand,-7.199147,9,9,2,37,90900,100,50,200
4few_ligand,-4.998424,76,0,2,37,102600,100,50,25
4few_ligand,-5.553947,76,10,2,37,102600,100,50,25
4few_ligand,-8.337635,76,11,2,37,102600,100,50,25
4few_ligand,-6.187076,76,12,2,37,102600,100,50,25
4few_ligand,-5.221423,76,13,2,37,102600,100,50,25
4few_ligand,-5.161769,76,14,2,37,102600,100,50,25
4few_ligand,-5.177298,76,1,2,37,102600,100,50,25
4few_ligand,-5.147040,76,2,2,37,102600,100,50,25
4few_ligand,-6.693583,76,3,2,37,102600,100,50,25
4few_ligand,-6.507978,76,4,2,37,102600,100,50,25
4few_ligand,-5.825572,76,5,2,37,102600,100,50,25
4few_ligand,-4.879569,76,6,2,37,102600,100,50,25
4few_ligand,-5.690911,76,7,2,37,102600,100,50,25
4few_ligand,-6.640213,76,8,2,37,102600,100,50,25
4few_ligand,-4.905479,76,9,2,37,102600,100,50,25
4few_ligand,-6.822393,6,0,2,37,90600,100,50,300
4few_ligand,-6.884207,6,10,2,37,90600,100,50,300
4few_ligand,-7.159752,6,11,2,37,90600,100,50,300
4few_ligand,-6.498323,6,12,2,37,90600,100,50,300
4few_ligand,-7.723718,6,13,2,37,90600,100,50,300
4few_ligand,-6.770018,6,14,2,37,90600,100,50,300
4few_ligand,-7.078537,6,1,2,37,90600,100,50,300
4few_ligand,-6.241854,6,2,2,37,90600,100,50,300
4few_ligand,-7.007194,6,3,2,37,90600,100,50,300
4few_ligand,-7.662535,6,4,2,37,90600,100,50,300
4few_ligand,-8.054245,6,5,2,37,90600,100,50,300
4few_ligand,-7.335929,6,6,2,37,90600,100,50,300
4few_ligand,-6.505741,6,7,2,37,90600,100,50,300
4few_ligand,-7.851727,6,8,2,37,90600,100,50,300
4few_ligand,-7.006824,6,9,2,37,90600,100,50,300
4few_ligand,-5.286049,38,0,2,37,98800,100,50,50
4few_ligand,-6.372671,38,10,2,37,98800,100,50,50
4few_ligand,-5.303959,38,11,2,37,98800,100,50,50
4few_ligand,-6.173501,38,12,2,37,98800,100,50,50
4few_ligand,-5.152544,38,13,2,37,98800,100,50,50
4few_ligand,-6.433608,38,14,2,37,98800,100,50,50
4few_ligand,-5.233249,38,1,2,37,98800,100,50,50
4few_ligand,-5.781497,38,2,2,37,98800,100,50,50
4few_ligand,-6.683920,38,3,2,37,98800,100,50,50
4few_ligand,-7.673351,38,4,2,37,98800,100,50,50
4few_ligand,-5.678851,38,5,2,37,98800,100,50,50
4few_ligand,-4.882522,38,6,2,37,98800,100,50,50
4few_ligand,-5.873919,38,7,2,37,98800,100,50,50
4few_ligand,-4.302200,38,8,2,37,98800,100,50,50
4few_ligand,-4.897796,38,9,2,37,98800,100,50,50
4few_ligand,-6.028039,13,0,2,37,98800,100,75,100
4few_ligand,-7.331266,13,10,2,37,98800,100,75,100
4few_ligand,-6.078803,13,11,2,37,98800,100,75,100
4few_ligand,-6.251792,13,12,2,37,98800,100,75,100
4few_ligand,-6.985051,13,13,2,37,98800,100,75,100
4few_ligand,-5.598164,13,14,2,37,98800,100,75,100
4few_ligand,-8.205645,13,1,2,37,98800,100,75,100
4few_ligand,-5.894164,13,2,2,37,98800,100,75,100
4few_ligand,-6.765561,13,3,2,37,98800,100,75,100
4few_ligand,-7.686619,13,4,2,37,98800,100,75,100
4few_ligand,-7.260968,13,5,2,37,98800,100,75,100
4few_ligand,-7.290393,13,6,2,37,98800,100,75,100
4few_ligand,-5.827291,13,7,2,37,98800,100,75,100
4few_ligand,-7.453649,13,8,2,37,98800,100,75,100
4few_ligand,-6.294611,13,9,2,37,98800,100,75,100
4few_ligand,-5.137965,125,0,2,37,106250,100,75,10
4few_ligand,-4.915361,125,10,2,37,106250,100,75,10
4few_ligand,-5.140561,125,11,2,37,106250,100,75,10
4few_ligand,-6.159901,125,12,2,37,106250,100,75,10
4few_ligand,-5.216391,125,13,2,37,106250,100,75,10
4few_ligand,-4.990403,125,14,2,37,106250,100,75,10
4few_ligand,-6.378363,125,1,2,37,106250,100,75,10
4few_ligand,-4.880752,125,2,2,37,106250,100,75,10
4few_ligand,-6.613712,125,3,2,37,106250,100,75,10
4few_ligand,-8.398922,125,4,2,37,106250,100,75,10
4few_ligand,-4.886516,125,5,2,37,106250,100,75,10
4few_ligand,-4.907850,125,6,2,37,106250,100,75,10
4few_ligand,-5.853068,125,7,2,37,106250,100,75,10
4few_ligand,-5.761138,125,8,2,37,106250,100,75,10
4few_ligand,-4.907531,125,9,2,37,106250,100,75,10
4few_ligand,-6.851538,6,0,2,37,90600,100,75,200
4few_ligand,-6.160971,6,10,2,37,90600,100,75,200
4few_ligand,-7.051690,6,11,2,37,90600,100,75,200
4few_ligand,-6.267088,6,12,2,37,90600,100,75,200
4few_ligand,-6.570690,6,13,2,37,90600,100,75,200
4few_ligand,-6.730237,6,14,2,37,90600,100,75,200
4few_ligand,-8.042380,6,1,2,37,90600,100,75,200
4few_ligand,-5.762682,6,2,2,37,90600,100,75,200
4few_ligand,-6.658329,6,3,2,37,90600,100,75,200
4few_ligand,-7.714043,6,4,2,37,90600,100,75,200
4few_ligand,-7.212008,6,5,2,37,90600,100,75,200
4few_ligand,-6.418370,6,6,2,37,90600,100,75,200
4few_ligand,-6.504059,6,7,2,37,90600,100,75,200
4few_ligand,-6.453707,6,8,2,37,90600,100,75,200
4few_ligand,-7.069018,6,9,2,37,90600,100,75,200
4few_ligand,-5.101979,52,0,2,37,102700,100,75,25
4few_ligand,-4.926357,52,10,2,37,102700,100,75,25
4few_ligand,-8.327402,52,11,2,37,102700,100,75,25
4few_ligand,-6.192266,52,12,2,37,102700,100,75,25
4few_ligand,-5.123738,52,13,2,37,102700,100,75,25
4few_ligand,-5.114599,52,14,2,37,102700,100,75,25
4few_ligand,-5.233380,52,1,2,37,102700,100,75,25
4few_ligand,-5.086115,52,2,2,37,102700,100,75,25
4few_ligand,-6.602984,52,3,2,37,102700,100,75,25
4few_ligand,-6.472666,52,4,2,37,102700,100,75,25
4few_ligand,-5.838317,52,5,2,37,102700,100,75,25
4few_ligand,-4.900735,52,6,2,37,102700,100,75,25
4few_ligand,-5.706100,52,7,2,37,102700,100,75,25
4few_ligand,-6.340411,52,8,2,37,102700,100,75,25
4few_ligand,-4.907879,52,9,2,37,102700,100,75,25
4few_ligand,-6.124678,4,0,2,37,90400,100,75,300
4few_ligand,-6.122058,4,10,2,37,90400,100,75,300
4few_ligand,-6.877527,4,11,2,37,90400,100,75,300
4few_ligand,-6.312216,4,12,2,37,90400,100,75,300
4few_ligand,-7.244075,4,13,2,37,90400,100,75,300
4few_ligand,-5.868921,4,14,2,37,90400,100,75,300
4few_ligand,-7.047381,4,1,2,37,90400,100,75,300
4few_ligand,-6.191547,4,2,2,37,90400,100,75,300
4few_ligand,-6.129549,4,3,2,37,90400,100,75,300
4few_ligand,-7.115901,4,4,2,37,90400,100,75,300
4few_ligand,-6.413037,4,5,2,37,90400,100,75,300
4few_ligand,-6.098188,4,6,2,37,90400,100,75,300
4few_ligand,-6.186637,4,7,2,37,90400,100,75,300
4few_ligand,-5.965425,4,8,2,37,90400,100,75,300
4few_ligand,-6.236006,4,9,2,37,90400,100,75,300
4few_ligand,-4.807226,26,0,2,37,100100,100,75,50
4few_ligand,-6.864609,26,10,2,37,100100,100,75,50
4few_ligand,-5.263508,26,11,2,37,100100,100,75,50
4few_ligand,-6.221537,26,12,2,37,100100,100,75,50
4few_ligand,-4.775670,26,13,2,37,100100,100,75,50
4few_ligand,-6.627707,26,14,2,37,100100,100,75,50
4few_ligand,-7.096270,26,1,2,37,100100,100,75,50
4few_ligand,-5.779421,26,2,2,37,100100,100,75,50
4few_ligand,-6.779448,26,3,2,37,100100,100,75,50
4few_ligand,-7.698073,26,4,2,37,100100,100,75,50
4few_ligand,-7.234114,26,5,2,37,100100,100,75,50
4few_ligand,-4.892796,26,6,2,37,100100,100,75,50
